Timestamp,Wind_Speed_ms,Wind_Power_MW,Solar_Power_MW,Total_Renewable_MW,Load_Demand_MW,Renewable_Penetration_pct,Voltage_pu,Frequency_Hz,Harmonics_THD_pct,Power_Factor
2023-02-02 01:00:00,11.66,57.02,9.56,66.58,546.52,12.18,1.0146,60.133,3.71,0.954
2023-02-02 02:00:00,9.04,26.59,9.56,36.15,488.45,7.4,1.0187,59.977,4.07,0.944
2023-02-02 03:00:00,7.5,15.19,9.56,24.75,425.41,5.82,1.006,60.143,3.51,0.97
2023-02-02 04:00:00,10.51,41.83,9.56,51.39,438.02,11.73,0.971,59.996,3.86,0.92
2023-02-02 05:00:00,6.76,11.11,9.56,20.67,428.28,4.83,0.9956,60.066,3.88,0.946
2023-02-02 06:00:00,8.95,25.8,9.56,35.36,402.44,8.79,1.0203,60.144,3.96,0.943
2023-02-02 07:00:00,7.51,15.25,31.99,47.24,327.06,14.44,0.9975,59.98,3.81,0.949
2023-02-02 08:00:00,9.6,31.81,55.89,87.7,349.07,25.13,1.0075,60.027,4.36,0.973
2023-02-02 09:00:00,6.68,10.74,70.41,81.16,366.74,22.13,0.9914,60.132,3.83,0.941
2023-02-02 10:00:00,6.34,9.18,88.67,97.85,381.56,25.64,0.9768,59.992,4.4,0.957
2023-02-02 11:00:00,11.43,53.72,118.63,172.36,417.72,41.26,0.9934,59.881,4.07,0.935
2023-02-02 12:00:00,5.71,6.71,83.52,90.23,424.38,21.26,1.0041,60.217,3.71,0.965
2023-02-02 13:00:00,8.54,22.44,104.6,127.04,402.22,31.58,0.9837,59.961,3.68,0.956
2023-02-02 14:00:00,6.55,10.1,83.83,93.93,478.62,19.62,0.9933,60.018,4.19,0.937
2023-02-02 15:00:00,5.27,5.28,61.79,67.06,510.47,13.14,0.9799,60.115,3.68,0.938
2023-02-02 16:00:00,5.25,5.22,47.07,52.29,532.18,9.83,1.0214,59.937,3.43,0.957
2023-02-02 17:00:00,6.23,8.69,38.23,46.92,567.76,8.26,0.9933,59.896,3.4,0.934
2023-02-02 18:00:00,11.07,48.8,9.56,58.36,575.66,10.14,1.028,60.023,4.1,0.951
2023-02-02 19:00:00,6.98,12.23,9.56,21.79,574.04,3.8,1.0302,59.815,3.91,0.942
2023-02-02 20:00:00,11.65,56.97,9.56,66.53,561.45,11.85,0.9972,59.97,3.79,0.954
2023-02-02 21:00:00,9.07,26.87,9.56,36.43,510.44,7.14,0.9791,60.021,3.76,0.945
2023-02-02 22:00:00,8.06,18.82,9.56,28.38,563.53,5.04,0.9578,59.968,3.58,0.935
2023-02-02 23:00:00,9.06,26.78,9.56,36.34,541.57,6.71,0.9699,59.842,3.53,0.97
2023-02-03 00:00:00,8.62,23.03,9.56,32.59,522.94,6.23,0.9719,60.155,4.04,0.953
2023-02-03 01:00:00,10.31,39.47,9.56,49.03,453.28,10.82,1.0265,60.008,3.34,0.946
2023-02-03 02:00:00,6.98,12.23,9.56,21.79,434.25,5.02,1.0018,60.138,3.52,0.957
2023-02-03 03:00:00,7.47,15.01,9.56,24.57,473.37,5.19,1.0073,59.969,3.45,0.92
2023-02-03 04:00:00,11.26,51.38,9.56,60.94,417.38,14.6,0.9541,59.912,3.79,0.987
2023-02-03 05:00:00,11.63,56.56,9.56,66.12,419.08,15.78,0.9745,60.027,3.77,0.946
2023-02-03 06:00:00,11.25,51.23,9.56,60.79,384.2,15.82,1.0162,59.979,3.84,0.92
2023-02-03 07:00:00,7.94,17.99,33.65,51.64,374.63,13.79,1.0044,59.882,3.42,0.97
2023-02-03 08:00:00,10.46,41.23,56.48,97.71,398.6,24.51,0.9946,60.152,4.0,0.928
2023-02-03 09:00:00,8.33,20.84,64.37,85.21,358.25,23.78,1.0089,59.942,3.72,0.964
2023-02-03 10:00:00,8.48,21.97,97.57,119.55,386.23,30.95,1.0296,59.824,3.8,0.943
2023-02-03 11:00:00,6.43,9.58,76.33,85.92,384.77,22.33,0.9933,60.136,3.51,0.92
2023-02-03 12:00:00,9.14,27.47,93.63,121.1,405.53,29.86,0.9984,59.957,4.36,0.946
2023-02-03 13:00:00,6.3,9.01,109.39,118.4,432.5,27.38,1.0011,59.945,3.97,0.946
2023-02-03 14:00:00,7.32,14.13,90.57,104.7,473.34,22.12,1.0456,59.827,4.07,0.966
2023-02-03 15:00:00,10.99,47.72,66.0,113.73,477.22,23.83,0.9556,60.179,4.2,0.953
2023-02-03 16:00:00,6.45,9.66,59.3,68.96,552.46,12.48,1.0124,59.87,3.93,0.921
2023-02-03 17:00:00,5.5,5.98,33.81,39.8,507.88,7.84,0.9969,60.002,3.63,0.968
2023-02-03 18:00:00,5.48,5.93,9.56,15.49,544.4,2.85,1.0111,60.085,3.44,0.941
2023-02-03 19:00:00,11.59,55.98,9.56,65.54,546.43,11.99,0.9857,60.041,3.62,0.981
2023-02-03 20:00:00,8.55,22.49,9.56,32.05,606.31,5.29,0.9985,59.989,3.75,0.941
2023-02-03 21:00:00,7.87,17.52,9.56,27.08,565.52,4.79,1.0137,59.825,3.59,0.944
2023-02-03 22:00:00,10.68,43.81,9.56,53.37,580.96,9.19,1.0613,59.916,4.03,0.931
2023-02-03 23:00:00,10.85,45.99,9.56,55.55,490.15,11.33,1.015,60.017,4.1,0.937
2023-02-04 00:00:00,7.33,14.15,9.56,23.71,445.08,5.33,0.9825,59.916,3.28,0.933
2023-02-04 01:00:00,9.86,34.46,9.56,44.02,444.05,9.91,0.9905,60.018,3.33,0.971
2023-02-04 02:00:00,10.4,40.47,9.56,50.03,398.69,12.55,0.9897,60.067,3.88,0.92
2023-02-04 03:00:00,9.58,31.68,9.56,41.24,407.04,10.13,0.9631,60.094,3.5,0.963
2023-02-04 04:00:00,6.06,8.02,9.56,17.58,339.85,5.17,0.9929,59.872,3.12,0.965
2023-02-04 05:00:00,11.13,49.65,9.56,59.21,380.73,15.55,1.0131,60.22,4.2,0.973
2023-02-04 06:00:00,8.77,24.31,9.56,33.87,394.44,8.59,0.9737,60.074,3.4,0.948
2023-02-04 07:00:00,6.98,12.23,35.83,48.06,306.42,15.68,1.0194,60.0,4.24,0.925
2023-02-04 08:00:00,7.98,18.27,44.17,62.44,301.16,20.73,1.0077,60.112,4.13,0.94
2023-02-04 09:00:00,5.26,5.25,76.51,81.76,360.91,22.65,0.983,60.24,4.22,0.955
2023-02-04 10:00:00,5.9,7.38,105.59,112.97,372.86,30.3,0.9941,59.864,3.81,0.943
2023-02-04 11:00:00,10.36,40.02,83.02,123.03,322.77,38.12,1.0282,59.989,4.0,0.946
2023-02-04 12:00:00,5.0,4.5,99.11,103.61,342.77,30.23,1.0116,59.77,4.13,0.968
2023-02-04 13:00:00,7.92,17.86,79.38,97.23,366.62,26.52,0.9975,60.025,3.7,0.954
2023-02-04 14:00:00,8.66,23.36,93.17,116.53,355.88,32.74,0.992,60.045,3.96,0.944
2023-02-04 15:00:00,5.38,5.61,75.41,81.03,389.8,20.79,0.9995,59.999,3.74,0.92
2023-02-04 16:00:00,11.81,59.32,52.87,112.2,406.94,27.57,0.987,59.941,3.71,0.926
2023-02-04 17:00:00,6.58,10.27,33.32,43.59,430.95,10.11,0.9569,59.793,3.41,0.939
2023-02-04 18:00:00,7.13,13.05,9.56,22.61,465.93,4.85,1.0404,60.032,3.89,0.92
2023-02-04 19:00:00,7.13,13.04,9.56,22.6,482.16,4.69,1.0026,60.14,3.26,0.926
2023-02-04 20:00:00,6.61,10.41,9.56,19.97,524.43,3.81,1.0076,59.935,3.1,0.943
2023-02-04 21:00:00,5.01,4.53,9.56,14.09,445.18,3.16,0.9985,60.038,3.69,0.947
2023-02-04 22:00:00,10.11,37.15,9.56,46.71,496.5,9.41,0.9844,59.84,4.16,0.957
2023-02-04 23:00:00,11.77,58.67,9.56,68.23,447.57,15.24,0.9948,60.046,3.64,0.941
2023-02-05 00:00:00,6.57,10.21,9.56,19.77,435.08,4.54,0.9676,59.955,3.21,0.954
2023-02-05 01:00:00,9.64,32.26,9.56,41.82,437.12,9.57,1.0446,59.921,3.76,0.939
2023-02-05 02:00:00,10.19,38.13,9.56,47.69,362.08,13.17,0.974,59.923,4.17,0.947
2023-02-05 03:00:00,10.94,47.12,9.56,56.68,386.11,14.68,0.9779,59.96,4.08,0.955
2023-02-05 04:00:00,7.96,18.15,9.56,27.71,359.95,7.7,0.9904,60.035,3.78,0.977
2023-02-05 05:00:00,7.12,13.0,9.56,22.56,352.83,6.39,1.0251,59.864,3.44,0.938
2023-02-05 06:00:00,7.28,13.87,9.56,23.43,333.77,7.02,0.9996,59.956,3.68,0.951
2023-02-05 07:00:00,9.99,35.87,30.39,66.27,390.6,16.97,0.9736,59.997,3.43,0.962
2023-02-05 08:00:00,10.72,44.32,48.21,92.53,295.03,31.36,1.022,59.898,4.31,0.92
2023-02-05 09:00:00,6.27,8.88,65.78,74.66,301.01,24.8,1.0121,60.185,4.22,0.983
2023-02-05 10:00:00,7.6,15.78,80.76,96.54,306.4,31.51,1.0076,59.923,4.6,0.964
2023-02-05 11:00:00,11.31,52.13,99.9,152.04,321.4,47.31,1.0096,59.949,4.21,0.92
2023-02-05 12:00:00,10.65,43.45,104.59,148.03,335.84,44.08,1.0435,59.917,3.9,0.944
2023-02-05 13:00:00,11.89,60.57,94.25,154.82,410.31,37.73,1.0399,60.191,4.3,0.927
2023-02-05 14:00:00,10.28,39.11,92.94,132.04,438.38,30.12,0.9833,60.063,4.31,0.933
2023-02-05 15:00:00,7.75,16.77,60.46,77.23,399.76,19.32,1.0305,59.909,4.18,0.951
2023-02-05 16:00:00,9.13,27.44,45.69,73.13,411.59,17.77,1.0059,60.112,3.55,0.966
2023-02-05 17:00:00,9.63,32.12,29.25,61.37,467.6,13.13,1.0087,60.019,3.52,0.937
2023-02-05 18:00:00,5.55,6.15,9.56,15.71,449.86,3.49,0.9658,60.02,3.58,0.94
2023-02-05 19:00:00,8.81,24.63,9.56,34.19,493.57,6.93,0.9959,59.962,3.47,0.955
2023-02-05 20:00:00,9.97,35.63,9.56,45.19,483.45,9.35,0.9828,59.922,4.05,0.959
2023-02-05 21:00:00,6.17,8.46,9.56,18.02,429.11,4.2,1.0161,60.028,3.56,0.929
2023-02-05 22:00:00,10.46,41.25,9.56,50.81,512.85,9.91,1.0204,59.943,4.0,0.982
2023-02-05 23:00:00,9.09,27.01,9.56,36.57,507.34,7.21,0.9578,60.178,3.72,0.935
2023-02-06 00:00:00,11.67,57.15,9.56,66.71,494.62,13.49,0.9982,59.872,4.04,0.965
2023-02-06 01:00:00,5.3,5.35,9.56,14.91,478.25,3.12,1.0221,60.148,3.4,0.958
2023-02-06 02:00:00,6.86,11.61,9.56,21.17,473.64,4.47,0.9958,59.984,3.92,0.961
2023-02-06 03:00:00,9.21,28.13,9.56,37.69,450.28,8.37,1.0137,60.027,3.44,0.935
2023-02-06 04:00:00,7.08,12.75,9.56,22.31,436.87,5.11,1.0065,60.078,3.65,0.92
2023-02-06 05:00:00,10.0,36.01,9.56,45.57,457.56,9.96,1.0058,59.934,3.41,0.947
2023-02-06 06:00:00,10.31,39.49,9.56,49.05,376.71,13.02,0.9933,60.085,3.74,0.946
2023-02-06 07:00:00,5.72,6.73,32.68,39.41,348.49,11.31,0.9745,59.727,3.54,0.927
2023-02-06 08:00:00,8.6,22.87,56.64,79.51,327.79,24.26,0.9751,59.933,3.75,0.961
2023-02-06 09:00:00,8.56,22.6,79.31,101.91,350.51,29.07,1.0113,59.915,4.55,0.94
2023-02-06 10:00:00,7.58,15.71,95.62,111.33,381.03,29.22,0.9975,59.882,3.74,0.925
2023-02-06 11:00:00,11.53,55.19,116.68,171.87,451.09,38.1,0.9934,59.99,4.55,0.95
2023-02-06 12:00:00,10.79,45.26,123.43,168.69,401.59,42.01,0.9873,60.052,4.82,0.95
2023-02-06 13:00:00,9.88,34.72,107.36,142.08,446.96,31.79,0.9907,60.079,3.66,0.926
2023-02-06 14:00:00,10.0,36.0,80.15,116.15,464.57,25.0,1.0184,60.029,4.2,0.967
2023-02-06 15:00:00,8.23,20.08,86.3,106.38,525.53,20.24,0.9913,59.936,3.66,0.989
2023-02-06 16:00:00,11.45,54.0,44.89,98.88,588.81,16.79,0.9715,60.038,3.38,0.923
2023-02-06 17:00:00,9.86,34.53,29.99,64.52,516.94,12.48,1.0136,60.011,3.65,0.943
2023-02-06 18:00:00,10.1,37.12,9.56,46.68,533.42,8.75,0.995,60.09,4.11,0.954
2023-02-06 19:00:00,11.03,48.33,9.56,57.89,589.01,9.83,0.9996,60.075,3.21,0.99
2023-02-06 20:00:00,6.92,11.92,9.56,21.48,581.41,3.69,1.0318,59.997,3.66,0.934
2023-02-06 21:00:00,10.65,43.48,9.56,53.04,613.08,8.65,0.9987,59.907,3.67,0.929
2023-02-06 22:00:00,6.37,9.29,9.56,18.85,565.62,3.33,1.0055,59.929,3.94,0.93
2023-02-06 23:00:00,7.42,14.69,9.56,24.25,522.09,4.65,0.976,59.94,3.18,0.973
2023-02-07 00:00:00,7.35,14.29,9.56,23.85,530.13,4.5,0.9952,59.963,3.77,0.934
2023-02-07 01:00:00,11.85,59.9,9.56,69.46,522.57,13.29,1.0109,60.026,3.95,0.929
2023-02-07 02:00:00,11.0,47.86,9.56,57.42,489.14,11.74,0.9677,60.07,3.9,0.951
2023-02-07 03:00:00,9.91,35.02,9.56,44.58,454.95,9.8,1.003,59.992,4.14,0.953
2023-02-07 04:00:00,10.09,36.97,9.56,46.53,448.63,10.37,1.001,59.999,4.03,0.968
2023-02-07 05:00:00,8.93,25.68,9.56,35.24,431.88,8.16,1.0,60.011,3.21,0.949
2023-02-07 06:00:00,11.63,56.62,9.56,66.18,423.04,15.64,1.0192,59.949,3.78,0.95
2023-02-07 07:00:00,8.47,21.9,38.85,60.76,391.47,15.52,1.0051,59.908,3.71,0.943
2023-02-07 08:00:00,7.66,16.2,58.59,74.79,363.73,20.56,1.0275,59.827,3.72,0.92
2023-02-07 09:00:00,6.14,8.34,88.23,96.57,376.41,25.65,0.9776,59.936,3.96,0.938
2023-02-07 10:00:00,10.5,41.72,80.93,122.65,417.77,29.36,0.9998,60.054,3.97,0.942
2023-02-07 11:00:00,10.14,37.55,110.29,147.83,372.29,39.71,0.9977,59.942,4.23,0.929
2023-02-07 12:00:00,7.69,16.37,113.11,129.48,427.69,30.27,0.9756,59.984,4.58,0.92
2023-02-07 13:00:00,5.18,4.99,106.3,111.3,427.93,26.01,1.0165,60.052,3.61,0.92
2023-02-07 14:00:00,10.87,46.28,107.14,153.42,465.38,32.97,1.0432,60.061,4.58,0.939
2023-02-07 15:00:00,5.08,4.72,70.75,75.47,527.66,14.3,0.9982,59.892,3.77,0.964
2023-02-07 16:00:00,9.93,35.21,46.82,82.03,518.14,15.83,1.0085,60.1,3.94,0.979
2023-02-07 17:00:00,11.79,59.03,35.25,94.27,533.64,17.67,0.9999,60.114,4.18,0.941
2023-02-07 18:00:00,8.06,18.88,9.56,28.44,506.67,5.61,0.9852,59.882,3.47,0.934
2023-02-07 19:00:00,6.64,10.56,9.56,20.12,579.42,3.47,0.9632,59.912,3.5,0.942
2023-02-07 20:00:00,9.93,35.29,9.56,44.85,579.66,7.74,0.9851,60.115,3.56,0.927
2023-02-07 21:00:00,10.72,44.35,9.56,53.91,621.93,8.67,0.9713,59.982,3.55,0.963
2023-02-07 22:00:00,8.83,24.74,9.56,34.3,538.23,6.37,1.0334,59.774,4.05,0.99
2023-02-07 23:00:00,11.77,58.69,9.56,68.25,538.82,12.67,0.9964,59.859,4.08,0.932
2023-02-08 00:00:00,5.36,5.55,9.56,15.11,519.3,2.91,0.9928,59.969,3.17,0.925
2023-02-08 01:00:00,8.53,22.37,9.56,31.93,536.07,5.96,1.0172,59.879,3.23,0.968
2023-02-08 02:00:00,10.03,36.32,9.56,45.88,461.12,9.95,0.9766,59.956,3.63,0.953
2023-02-08 03:00:00,11.04,48.42,9.56,57.98,447.59,12.95,0.9834,60.002,3.36,0.953
2023-02-08 04:00:00,6.25,8.81,9.56,18.37,434.39,4.23,1.0009,60.141,3.7,0.98
2023-02-08 05:00:00,10.6,42.88,9.56,52.44,401.94,13.05,1.0193,59.97,3.4,0.92
2023-02-08 06:00:00,8.87,25.11,9.56,34.67,367.74,9.43,1.0091,60.104,3.71,0.92
2023-02-08 07:00:00,7.78,16.93,38.11,55.04,377.4,14.58,1.0035,60.143,3.3,0.942
2023-02-08 08:00:00,5.92,7.48,52.38,59.86,400.53,14.94,1.0001,60.143,3.62,0.947
2023-02-08 09:00:00,11.06,48.67,82.46,131.12,340.78,38.48,1.0042,60.04,4.45,0.931
2023-02-08 10:00:00,6.1,8.17,104.62,112.79,385.12,29.29,1.0011,59.811,4.07,0.99
2023-02-08 11:00:00,7.17,13.26,113.33,126.59,375.33,33.73,0.976,60.055,4.65,0.934
2023-02-08 12:00:00,7.03,12.51,86.62,99.13,452.0,21.93,0.9987,60.108,4.31,0.932
2023-02-08 13:00:00,11.1,49.23,118.21,167.44,393.53,42.55,0.9743,60.006,4.21,0.94
2023-02-08 14:00:00,9.71,32.95,83.98,116.93,447.22,26.15,0.999,60.18,3.57,0.962
2023-02-08 15:00:00,10.58,42.6,69.11,111.71,500.06,22.34,0.9882,60.09,4.29,0.929
2023-02-08 16:00:00,6.75,11.09,45.33,56.42,558.78,10.1,1.0498,60.054,4.11,0.944
2023-02-08 17:00:00,9.37,29.65,33.1,62.75,529.66,11.85,0.998,60.107,4.06,0.966
2023-02-08 18:00:00,9.0,26.26,9.56,35.82,530.18,6.76,0.9712,60.029,3.26,0.969
2023-02-08 19:00:00,10.83,45.73,9.56,55.29,612.82,9.02,0.9964,59.748,4.18,0.952
2023-02-08 20:00:00,11.34,52.53,9.56,62.09,516.21,12.03,1.0092,59.949,3.5,0.99
2023-02-08 21:00:00,5.09,4.73,9.56,14.29,490.43,2.91,1.0332,60.114,3.78,0.989
2023-02-08 22:00:00,9.72,33.04,9.56,42.6,560.03,7.61,0.9875,59.916,4.06,0.92
2023-02-08 23:00:00,5.36,5.55,9.56,15.11,516.57,2.93,0.9681,59.972,3.29,0.92
2023-02-09 00:00:00,8.84,24.89,9.56,34.45,480.59,7.17,1.0156,59.892,4.05,0.964
2023-02-09 01:00:00,7.01,12.42,9.56,21.98,509.43,4.31,0.972,60.173,3.4,0.976
2023-02-09 02:00:00,7.15,13.14,9.56,22.7,470.76,4.82,0.9908,60.163,4.07,0.944
2023-02-09 03:00:00,7.47,15.01,9.56,24.57,421.79,5.83,0.9943,59.907,3.4,0.938
2023-02-09 04:00:00,9.35,29.42,9.56,38.98,377.26,10.33,0.9976,60.012,4.16,0.93
2023-02-09 05:00:00,7.34,14.23,9.56,23.79,422.05,5.64,1.0132,59.927,3.17,0.925
2023-02-09 06:00:00,10.13,37.41,9.56,46.97,400.2,11.74,0.9852,60.06,3.94,0.969
2023-02-09 07:00:00,7.83,17.29,31.31,48.61,368.17,13.2,0.9932,60.05,3.8,0.938
2023-02-09 08:00:00,5.48,5.92,55.46,61.38,423.29,14.5,0.9983,60.081,3.77,0.952
2023-02-09 09:00:00,10.49,41.51,79.18,120.69,339.04,35.6,0.9994,60.043,3.94,0.92
2023-02-09 10:00:00,7.0,12.35,89.46,101.81,334.93,30.4,0.9989,60.301,4.31,0.961
2023-02-09 11:00:00,8.03,18.64,81.36,100.0,375.12,26.66,1.0061,59.903,3.72,0.954
2023-02-09 12:00:00,9.8,33.86,92.71,126.57,414.3,30.55,1.0138,59.837,4.16,0.92
2023-02-09 13:00:00,7.33,14.16,111.61,125.77,446.01,28.2,1.005,59.967,3.82,0.947
2023-02-09 14:00:00,5.4,5.66,103.4,109.06,456.21,23.9,1.0067,59.848,4.43,0.943
2023-02-09 15:00:00,7.62,15.91,62.68,78.6,498.74,15.76,0.9668,59.851,3.34,0.936
2023-02-09 16:00:00,11.61,56.35,65.82,122.18,473.68,25.79,0.9984,59.905,3.72,0.92
2023-02-09 17:00:00,9.49,30.79,31.28,62.07,574.33,10.81,1.0085,59.906,3.46,0.934
2023-02-09 18:00:00,9.7,32.86,9.56,42.42,543.73,7.8,1.0138,59.901,3.57,0.954
2023-02-09 19:00:00,9.43,30.15,9.56,39.71,589.26,6.74,0.9855,60.048,3.37,0.937
2023-02-09 20:00:00,6.39,9.41,9.56,18.97,569.28,3.33,0.9865,59.944,3.56,0.945
2023-02-09 21:00:00,7.93,17.94,9.56,27.5,569.45,4.83,0.988,59.977,3.97,0.978
2023-02-09 22:00:00,10.26,38.84,9.56,48.4,563.29,8.59,1.0099,60.086,3.88,0.946
2023-02-09 23:00:00,5.71,6.7,9.56,16.26,544.44,2.99,1.0204,59.917,3.64,0.92
2023-02-10 00:00:00,6.94,12.06,9.56,21.62,529.91,4.08,0.9914,59.968,3.17,0.945
2023-02-10 01:00:00,6.93,12.0,9.56,21.56,527.48,4.09,1.0178,60.031,3.78,0.951
2023-02-10 02:00:00,8.02,18.6,9.56,28.16,468.8,6.01,1.0019,59.801,3.29,0.932
2023-02-10 03:00:00,11.86,60.1,9.56,69.66,459.47,15.16,0.996,59.762,4.09,0.96
2023-02-10 04:00:00,5.47,5.9,9.56,15.46,412.49,3.75,0.9954,60.029,3.33,0.92
2023-02-10 05:00:00,8.63,23.15,9.56,32.71,438.62,7.46,1.0142,60.045,3.57,0.945
2023-02-10 06:00:00,6.26,8.81,9.56,18.37,359.96,5.1,1.006,60.201,3.45,0.92
2023-02-10 07:00:00,11.79,59.07,28.05,87.12,424.74,20.51,1.0435,60.019,4.27,0.938
2023-02-10 08:00:00,5.79,7.0,60.54,67.54,366.26,18.44,0.9811,60.084,3.5,0.959
2023-02-10 09:00:00,7.83,17.25,73.79,91.04,327.79,27.77,1.0076,59.987,4.12,0.938
2023-02-10 10:00:00,10.17,37.81,103.1,140.91,384.09,36.69,0.9857,60.041,3.88,0.935
2023-02-10 11:00:00,9.93,35.27,93.21,128.48,374.98,34.26,0.9792,60.176,4.39,0.94
2023-02-10 12:00:00,7.96,18.15,86.27,104.42,440.4,23.71,0.9974,59.792,4.38,0.944
2023-02-10 13:00:00,7.43,14.74,113.33,128.07,418.62,30.59,0.9997,60.049,4.05,0.955
2023-02-10 14:00:00,7.78,16.97,91.15,108.12,449.52,24.05,1.056,60.218,3.97,0.957
2023-02-10 15:00:00,6.85,11.57,64.48,76.05,430.92,17.65,0.9946,60.03,4.28,0.973
2023-02-10 16:00:00,6.44,9.6,60.61,70.21,497.06,14.12,0.976,60.165,3.8,0.949
2023-02-10 17:00:00,8.38,21.19,33.49,54.69,457.68,11.95,1.0043,59.936,3.73,0.92
2023-02-10 18:00:00,6.88,11.72,9.56,21.28,498.05,4.27,0.9581,59.991,3.66,0.966
2023-02-10 19:00:00,7.01,12.41,9.56,21.97,577.91,3.8,0.9978,59.998,3.77,0.976
2023-02-10 20:00:00,9.6,31.82,9.56,41.38,581.92,7.11,0.9996,59.774,3.25,0.99
2023-02-10 21:00:00,11.78,58.85,9.56,68.41,567.86,12.05,1.0147,59.882,4.06,0.975
2023-02-10 22:00:00,9.23,28.27,9.56,37.83,516.55,7.32,1.0187,59.886,3.58,0.938
2023-02-10 23:00:00,5.54,6.12,9.56,15.68,528.96,2.96,0.9896,60.076,3.13,0.953
2023-02-11 00:00:00,5.53,6.09,9.56,15.65,433.42,3.61,0.9966,60.082,3.86,0.944
2023-02-11 01:00:00,11.66,57.07,9.56,66.63,379.23,17.57,0.9829,60.034,3.73,0.937
2023-02-11 02:00:00,7.08,12.78,9.56,22.34,438.11,5.1,0.9769,60.077,3.2,0.946
2023-02-11 03:00:00,5.64,6.47,9.56,16.03,398.36,4.03,1.0058,59.978,3.71,0.975
2023-02-11 04:00:00,9.19,27.97,9.56,37.53,345.87,10.85,0.9734,60.118,4.1,0.92
2023-02-11 05:00:00,9.37,29.57,9.56,39.13,336.52,11.63,0.9905,59.999,4.12,0.926
2023-02-11 06:00:00,9.54,31.25,9.56,40.81,329.09,12.4,0.9789,60.004,4.21,0.971
2023-02-11 07:00:00,6.87,11.68,32.31,43.99,253.49,17.35,1.0093,59.975,4.21,0.974
2023-02-11 08:00:00,5.11,4.79,64.53,69.33,304.56,22.76,1.0338,60.072,3.46,0.93
2023-02-11 09:00:00,11.76,58.48,59.97,118.44,294.28,40.25,0.9699,59.971,4.19,0.971
2023-02-11 10:00:00,6.76,11.1,107.77,118.87,292.79,40.6,0.9589,60.11,4.63,0.957
2023-02-11 11:00:00,9.73,33.18,106.54,139.72,327.28,42.69,0.9932,59.901,4.22,0.932
2023-02-11 12:00:00,9.95,35.42,107.76,143.18,406.43,35.23,0.9968,59.9,4.31,0.92
2023-02-11 13:00:00,9.27,28.68,88.36,117.03,391.26,29.91,1.0014,60.076,4.2,0.92
2023-02-11 14:00:00,7.19,13.38,79.34,92.72,375.88,24.67,0.9886,59.996,3.86,0.929
2023-02-11 15:00:00,6.9,11.81,89.12,100.93,431.16,23.41,0.9936,59.959,4.37,0.958
2023-02-11 16:00:00,9.18,27.88,50.99,78.87,475.51,16.59,1.0057,60.09,3.83,0.96
2023-02-11 17:00:00,11.06,48.74,36.69,85.43,478.05,17.87,1.019,59.941,3.82,0.935
2023-02-11 18:00:00,11.63,56.59,9.56,66.15,464.98,14.23,0.9595,59.98,4.28,0.941
2023-02-11 19:00:00,5.74,6.81,9.56,16.37,451.88,3.62,0.9923,60.134,3.57,0.948
2023-02-11 20:00:00,6.08,8.11,9.56,17.67,494.99,3.57,1.0039,60.148,3.25,0.945
2023-02-11 21:00:00,11.61,56.38,9.56,65.94,483.09,13.65,0.9803,60.157,3.79,0.949
2023-02-11 22:00:00,10.16,37.71,9.56,47.27,490.04,9.65,1.0337,59.969,4.01,0.947
2023-02-11 23:00:00,11.18,50.32,9.56,59.88,469.37,12.76,0.986,60.122,4.03,0.92
2023-02-12 00:00:00,6.42,9.52,9.56,19.08,464.51,4.11,0.9988,59.9,3.87,0.945
2023-02-12 01:00:00,9.11,27.25,9.56,36.81,397.45,9.26,1.0102,59.906,3.89,0.947
2023-02-12 02:00:00,9.91,35.02,9.56,44.58,432.08,10.32,0.9871,59.763,3.46,0.967
2023-02-12 03:00:00,9.76,33.48,9.56,43.04,377.53,11.4,0.9619,60.165,4.09,0.93
2023-02-12 04:00:00,7.86,17.46,9.56,27.02,414.34,6.52,0.9908,59.909,4.02,0.952
2023-02-12 05:00:00,5.11,4.8,9.56,14.36,314.65,4.56,1.0201,59.982,3.29,0.96
2023-02-12 06:00:00,9.08,26.95,9.56,36.51,374.54,9.75,0.9923,59.906,3.33,0.944
2023-02-12 07:00:00,6.77,11.18,29.14,40.32,320.31,12.59,0.9818,60.068,4.23,0.92
2023-02-12 08:00:00,8.15,19.5,66.87,86.37,292.07,29.57,1.0156,59.97,4.46,0.961
2023-02-12 09:00:00,11.7,57.7,66.69,124.39,299.86,41.48,0.9892,59.883,4.72,0.952
2023-02-12 10:00:00,7.79,17.04,72.47,89.51,312.85,28.61,0.9869,60.051,4.46,0.946
2023-02-12 11:00:00,10.88,46.35,106.02,152.37,348.05,43.78,0.9986,59.871,4.42,0.938
2023-02-12 12:00:00,6.32,9.09,106.3,115.38,367.77,31.37,1.0123,59.924,4.27,0.92
2023-02-12 13:00:00,9.71,32.93,94.96,127.89,354.39,36.09,1.044,59.8,4.27,0.955
2023-02-12 14:00:00,11.84,59.74,86.41,146.15,391.82,37.3,1.0128,59.869,3.8,0.969
2023-02-12 15:00:00,5.71,6.71,84.16,90.87,477.77,19.02,1.0213,60.02,4.13,0.922
2023-02-12 16:00:00,5.06,4.66,48.7,53.36,484.85,11.01,0.9888,59.802,3.73,0.974
2023-02-12 17:00:00,8.04,18.68,37.28,55.96,462.88,12.09,0.9783,59.85,3.89,0.969
